Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Burundi,BDI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Burundi,BDI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,45.47971
Burundi,BDI,Trade (% of GDP),NE.TRD.GNFS.ZS,26.7733299999999
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,216.827417480868
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2649680261.43998
Burundi,BDI,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,81.207
Cabo Verde,CPV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.19132745485182
Cabo Verde,CPV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,14.6866327211119
Cabo Verde,CPV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,5.1850224169666
Cabo Verde,CPV,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,65.9834164849906
Cabo Verde,CPV,Trade (% of GDP),NE.TRD.GNFS.ZS,78.3934545931901
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,3126.39985872259
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1821565613.68613
Cabo Verde,CPV,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,51.936
Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.6963952064534
Cambodia,KHM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.5600606698578
Cambodia,KHM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.2036590314248
Cambodia,KHM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,36.6010439466042
Cambodia,KHM,Trade (% of GDP),NE.TRD.GNFS.ZS,123.990741591279
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,1577.91173991645
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,25872797891.7664
Cambodia,KHM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,72.867
Cameroon,CMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.4968650540914
Cameroon,CMR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.0380654380784
Cameroon,CMR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.1809876103324
Cameroon,CMR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,51.7619207732303
Cameroon,CMR,Trade (% of GDP),NE.TRD.GNFS.ZS,33.7389804984186
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1539.13054519245
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,40773241177.0505
Cameroon,CMR,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,67.265
Canada,CAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Canada,CAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Canada,CAN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Canada,CAN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..
Canada,CAN,Trade (% of GDP),NE.TRD.GNFS.ZS,61.6019235355692
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,43349.677855557
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1647598402302.68
Canada,CAN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,74.209
Caribbean small states,CSS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.07917176190115
Caribbean small states,CSS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.5487054527898
Caribbean small states,CSS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.66431486398449
Caribbean small states,CSS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,63.1237179762062
Caribbean small states,CSS,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Caribbean small states,CSS,GDP per capita (current US$),NY.GDP.PCAP.CD,8846.49409220248
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,65860096129.8181
Caribbean small states,CSS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,57.4032640476955
Cayman Islands,CYM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.436096287251897
Cayman Islands,CYM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,8.14804583593462
Cayman Islands,CYM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,0.918476022747122
Cayman Islands,CYM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,86.7684756615063
Cayman Islands,CYM,Trade (% of GDP),NE.TRD.GNFS.ZS,105.62468949227
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,83897.505443389
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,5647224988.89996
Cayman Islands,CYM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Central African Republic,CAF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,29.4959372264099
Central African Republic,CAF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.4481887695507
Central African Republic,CAF,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.7270265677463
Central African Republic,CAF,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,39.0027421513241
Central African Republic,CAF,Trade (% of GDP),NE.TRD.GNFS.ZS,49.5210200011921
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,435.469247800022
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2326720900.38047
Central African Republic,CAF,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,63.334
Central Europe and the Baltics,CEB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.83891513068638
Central Europe and the Baltics,CEB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.1187843681997
Central Europe and the Baltics,CEB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.8322431534133
Central Europe and the Baltics,CEB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,58.529556243816
Central Europe and the Baltics,CEB,Trade (% of GDP),NE.TRD.GNFS.ZS,115.737075451853
Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,16297.9641005404
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1665327992740.77
Central Europe and the Baltics,CEB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,64.8724638505771
Chad,TCD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.0640822928476
Chad,TCD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.7262398275384
Chad,TCD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,3.19150040080212
Chad,TCD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,43.5778253420438
Chad,TCD,Trade (% of GDP),NE.TRD.GNFS.ZS,68.7303601414611
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,643.772215694009
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,10715396042.3343
Chad,TCD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,48.291
Channel Islands,CHI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.744805958447668
Channel Islands,CHI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,7.67019469489089
Channel Islands,CHI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1.05840846726774
Channel Islands,CHI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,92.9570103227492
Channel Islands,CHI,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,57339.5268713567
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,9811538461.53846
Channel Islands,CHI,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,65.115
Chile,CHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.04198954570421
Chile,CHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.889189673674
Chile,CHL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.01647027767713
Chile,CHL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,56.2967399633079
Chile,CHL,Trade (% of GDP),NE.TRD.GNFS.ZS,58.1334270336144
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,13173.7847941723
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,254258196269.735
Chile,CHL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,51.658
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.69864253416333
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.8428217202934
China,CHN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,26.2851690528182
China,CHN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,54.4585357460365
China,CHN,Trade (% of GDP),NE.TRD.GNFS.ZS,34.7542956997053
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,10408.7195541075
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,14687744162801
China,CHN,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,67.87
Colombia,COL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.4661585860874
Colombia,COL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.6500017038474
Colombia,COL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,10.7983827482456
Colombia,COL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,59.9468600099023
Colombia,COL,Trade (% of GDP),NE.TRD.GNFS.ZS,34.1314688566783
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,5304.28912886641
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,270150956772.57
Colombia,COL,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,55.139
Comoros,COM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,35.7974035819198
Comoros,COM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,8.08945323604662
Comoros,COM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..
Comoros,COM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,51.4464133421776
Comoros,COM,Trade (% of GDP),NE.TRD.GNFS.ZS,33.7299346157491
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,1519.58677981634
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1225039195.93742
Comoros,COM,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,34.103
"Congo, Dem. Rep.",COD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.8834188843753
"Congo, Dem. Rep.",COD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,41.2135958862629
"Congo, Dem. Rep.",COD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,18.9912296625843
"Congo, Dem. Rep.",COD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,35.7076428949415
"Congo, Dem. Rep.",COD,Trade (% of GDP),NE.TRD.GNFS.ZS,58.4917573282023
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,524.666686211495
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,48716961860.1325
"Congo, Dem. Rep.",COD,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,62.824
"Congo, Rep.",COG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.6904308942388
"Congo, Rep.",COG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.9517614915068
"Congo, Rep.",COG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.8531962680297
"Congo, Rep.",COG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,49.9693158679825
"Congo, Rep.",COG,Trade (% of GDP),NE.TRD.GNFS.ZS,69.3066206882472
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2011.2694790099
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,11468608530.2038
"Congo, Rep.",COG,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,67.117
Costa Rica,CRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.34422556033116
Costa Rica,CRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.3678511277835
Costa Rica,CRI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.7908464867219
Costa Rica,CRI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,68.232407286827
Costa Rica,CRI,Trade (% of GDP),NE.TRD.GNFS.ZS,60.1398862489796
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,12179.2566735195
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,62395610760.3912
Costa Rica,CRI,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,54.531
Cote d'Ivoire,CIV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.0941189451616
Cote d'Ivoire,CIV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.011254551473
Cote d'Ivoire,CIV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.2034646364339
Cote d'Ivoire,CIV,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,52.7308838133069
Cote d'Ivoire,CIV,Trade (% of GDP),NE.TRD.GNFS.ZS,41.1094567541101
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2349.06988200418
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,62982768371.6208
Cote d'Ivoire,CIV,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,57.393
Croatia,HRV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.07635984536315
Croatia,HRV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,20.6698595511529
Croatia,HRV,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.0358029123261
Croatia,HRV,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,59.695586981212
Croatia,HRV,Trade (% of GDP),NE.TRD.GNFS.ZS,89.8483107525661
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,14269.9088549332
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,57760024673.9359
Croatia,HRV,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,61.735
Cuba,CUB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.76194716809592
Cuba,CUB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.0178720803936
Cuba,CUB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.1969245042934
Cuba,CUB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,73.5101786835433
Cuba,CUB,Trade (% of GDP),NE.TRD.GNFS.ZS,15.6830160276772
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,9499.57250428248
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,107351800000
Cuba,CUB,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,47.801
Curacao,CUW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.268419094008961
Curacao,CUW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.9846938667569
Curacao,CUW,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2.76459872561691
Curacao,CUW,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,75.0892644588555
Curacao,CUW,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,16356.0933254541
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2534327592.49914
Curacao,CUW,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Cyprus,CYP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.84906064618646
Cyprus,CYP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,13.0444089859872
Cyprus,CYP,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,5.69864957730414
Cyprus,CYP,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,74.1686281153892
Cyprus,CYP,Trade (% of GDP),NE.TRD.GNFS.ZS,162.731182384804
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,28281.42578125
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,25227201184.2295
Cyprus,CYP,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,67.923
Czechia,CZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.96061362053174
Czechia,CZE,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.6869294118492
Czechia,CZE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,21.3521287215165
Czechia,CZE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,58.3676920357932
Czechia,CZE,Trade (% of GDP),NE.TRD.GNFS.ZS,133.148319770557
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,22992.8793833348
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,245974558654.043
Czechia,CZE,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,69.305
Denmark,DNK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.38190338268661
Denmark,DNK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.7206648295796
Denmark,DNK,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.8220909424819
Denmark,DNK,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,65.7577501166809
Denmark,DNK,Trade (% of GDP),NE.TRD.GNFS.ZS,103.755881304682
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,60836.5924121638
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,354762748338.661
Denmark,DNK,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,75.897
Djibouti,DJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.67900957979504
Djibouti,DJI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,15.0382639880325
Djibouti,DJI,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,4.42515714989775
Djibouti,DJI,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,77.1737034149952
Djibouti,DJI,Trade (% of GDP),NE.TRD.GNFS.ZS,222.837983303664
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,2921.73870623293
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,3185150981.03207
Djibouti,DJI,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,18.361
Dominica,DMA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.1559447031688
Dominica,DMA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.2295024166654
Dominica,DMA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2.886776653102
Dominica,DMA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,57.8868501079787
Dominica,DMA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,7003.46989117043
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,504214814.814815
Dominica,DMA,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.FE.ZS,..
Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.04147752532252
Dominican Republic,DOM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.2824717113219
